year,song_title,artist_credit_name,artist_name,language_name,iso_code_3t,release_country_code,artist_country_code,track_id,recording_id,release_id,artist_id,likely_french_score,genre_name,genius_found,genius_song_id,genius_title,genius_artist,genius_url,genius_match_score,lyrics_found,lyrics_text,lyrics_source
1931.0,Un rien !,"Mme Nitta-Jo, de l'Empire",Nitta-Jo,French,fra,FR,FR,47282857,38430397,4433449.0,603644.0,8,,False,,,,,0.0,False,,
1932.0,Cocaïne,"Mme Nitta-Jo, de l'Empire",Nitta-Jo,French,fra,FR,FR,47281709,9118488,4433264.0,603644.0,7,,False,,,,,0.0,False,,
1932.0,Du feu,"Mme Nitta-Jo, de l'Empire",Nitta-Jo,French,fra,FR,FR,47281710,9654465,4433264.0,603644.0,8,,False,,,,,0.0,False,,
1932.0,Être adoré de toi (du film sonore « Mon oncle de Marseille »),Mme Nitta-Jo,Nitta-Jo,French,fra,FR,FR,47281756,38427926,4433270.0,603644.0,8,,False,,,,,0.0,False,,
1932.0,Fleur de joie (du film sonore « Mon oncle de Marseille »),Mme Nitta-Jo,Nitta-Jo,French,fra,FR,FR,47281757,9654296,4433270.0,603644.0,8,,False,,,,,0.0,False,,
1932.0,Señorita,"Mme Nitta-Jo, de l'Empire",Nitta-Jo,French,fra,FR,FR,47282596,38427923,4433406.0,603644.0,7,,False,,,,,0.0,False,,
1932.0,Belle Gitane,"Mme Nitta-Jo, de l'Empire",Nitta-Jo,French,fra,FR,FR,47282597,38427929,4433406.0,603644.0,7,,False,,,,,0.0,False,,
1930.0,La Petite Tonkinoise,Joséphine Baker,Joséphine Baker,French,fra,FR,FR,7781421,3943985,516258.0,4322.0,8,,True,1347869.0,La Petite Tonkinoise,Josephine Baker,https://genius.com/Josephine-baker-la-petite-tonkinoise-lyrics,0.9767,True,"1 Contributor
La Petite Tonkinoise Lyrics
C'est moi qui suis sa petite
Son Anana, son Anana, son Anammite
Je suis vive, je suis charmante
Comme un p'tit z'oiseau qui chante
Il m'appelle sa p'tite bourgeoise
Sa Tonkiki, sa Tonkiki, sa Tonkinoise
D'autres lui font les doux yeux
Mais c'est moi qu'il aime le mieux
L'soir on cause d'un tas d'choses
Avant de se mettre au pieu
J'apprends la géographie
D'la Chine et d'la Mandchourie
Les frontières, les rivières
Le Fleuve Jaune et le Fleuve Bleu
Y a même l'Amour c'est curieux
Qu'arrose l'Empire du Milieu
C'est moi qui suis sa petite
Son Anana, son Anana, son Anammite
Je suis vive, je suis charmante
Comme un p'tit oiseau qui chante
Il m'appelle sa p'tite bourgeoise
Sa Tonkiki, sa Tonkiki, sa Tonkinoise
D'autres lui font les doux yeux
Mais c'est moi qu'il aime le mieux",genius
1928.0,"C’est lui, c’est tout",Mme Fréhel,Fréhel,French,fra,FR,FR,43191961,3636466,3964428.0,136799.0,7,,True,2101785.0,Tel qu’il est,Fréhel,https://genius.com/Frehel-tel-quil-est-lyrics,0.5029,False,,
1928.0,Il n’est pas du milieu,Mme Fréhel,Fréhel,French,fra,FR,FR,43191962,3636467,3964428.0,136799.0,8,,True,51951.0,J’marche avec ma clique,Seth Gueko,https://genius.com/Seth-gueko-jmarche-avec-ma-clique-lyrics,0.2897,False,,
1932.0,Dans la rue,Fréhel,Fréhel,French,fra,FR,FR,43192161,3785600,3964450.0,136799.0,8,,True,8466499.0,Hymne à la racaille 2.0,Le 3ème Œil,https://genius.com/Le-3eme-il-hymne-a-la-racaille-20-lyrics,0.35,False,,
1932.0,La Môme caoutchouc,Jean Gabin,Jean Gabin,French,fra,FR,FR,43192162,8435065,3964450.0,87122.0,8,,False,,,,,0.0,False,,
1928.0,Berceuse du petit gueux,"Mme Fréhel, de l'Olympia",Fréhel,French,fra,FR,FR,43192275,3636465,3964466.0,136799.0,8,,True,11297460.0,The Truth of Masks,Oscar Wilde,https://genius.com/Oscar-wilde-the-truth-of-masks-annotated,0.2409,False,,
1928.0,Quand il joue de l’accordéon,"Mme Fréhel, de l'Olympia",Fréhel,French,fra,FR,FR,43192276,3636468,3964466.0,136799.0,8,,True,537335.0,Freddy Gruesum vs Mike Mess,WordUP! Battles,https://genius.com/Wordup-battles-freddy-gruesum-vs-mike-mess-lyrics,0.2321,False,,
1927.0,Quand on a trop de cœur,"Frehel, de l'Empire",Fréhel,French,fra,FR,FR,43192662,8378248,3964508.0,136799.0,8,,True,4424158.0,Mode Avion,Nefaste,https://genius.com/Nefaste-mode-avion-lyrics,0.2653,False,,
1928.0,C’est vous (« It’s You »),Mlle Jane Aubert du Moulin Rouge,,French,fra,FR,,47292193,38430688,4434577.0,,5,,True,378152.0,Ultras festifs,Svinkels,https://genius.com/Svinkels-ultras-festifs-lyrics,0.197,False,,
1928.0,"M’sieur, prenez‐moi",Mlle Jane Aubert du Moulin Rouge,,French,fra,FR,,47292192,3419892,4434577.0,,5,,True,9221711.0,Petit Pierrot,Bakari,https://genius.com/Bakari-petit-pierrot-lyrics,0.2809,False,,
1928.0,La leçon de couture,Jane Styck,Jane Styck,French,fra,FR,FR,41280557,19977311,3749088.0,1429431.0,8,,True,2986127.0,Veillée Pinouilles - Chapitre 9,James Joyce,https://genius.com/James-joyce-veillee-pinouilles-chapitre-9-annotated,0.382,False,,
1928.0,Tu m'as possédée par surprise,Jane Styck,Jane Styck,French,fra,FR,FR,41280558,34152776,3749088.0,1429431.0,7,,False,,,,,0.0,False,,
1929.0,Venez avec moi,Fred Gouin,Fred Gouin,French,fra,FR,FR,41828021,34543442,3811976.0,237236.0,7,,True,151206.0,Finnegans Wake (Chap. 2.3),James Joyce,https://genius.com/James-joyce-finnegans-wake-chap-23-annotated,0.3275,False,,
1929.0,Un soir à Singapour,Fred Gouin,Fred Gouin,French,fra,FR,FR,41828022,34543443,3811976.0,237236.0,8,,False,,,,,0.0,False,,
1927.0,Quand on est tout seul,Maurice Chevalier,Maurice Chevalier,French,fra,FR,FR,41887538,34586829,3819026.0,4033.0,7,,True,7777911.0,À soixante-quinze berges,Maurice Chevalier,https://genius.com/Maurice-chevalier-a-soixante-quinze-berges-lyrics,0.5196,False,,
1927.0,Les Gaz Hilarants,M. Constantin,Constantin Le Rieur,French,fra,FR,,41924480,34611444,3823069.0,618590.0,6,,False,,,,,0.0,False,,
1927.0,Mon Petit Caprice,M. Constantin,Constantin Le Rieur,French,fra,FR,,41924481,34611445,3823069.0,618590.0,5,,False,,,,,0.0,False,,
1929.0,Déshabillez-vous « Ça n'vaut pas le coup »,René Koval,René Koval,French,fra,FR,FR,41820438,34537162,3811099.0,556282.0,8,,False,,,,,0.0,False,,
1929.0,Déshabillez-vous « Couplets-hésitation »,Edmond Roze,Edmond Roze,French,fra,FR,FR,41820439,34537163,3811099.0,1235164.0,7,,False,,,,,0.0,False,,
1929.0,La chanson des heures,Fred Gouin,Fred Gouin,French,fra,FR,FR,44267232,36249183,4087960.0,237236.0,8,,True,8331947.0,Discographie 2023 — Pop & Rock,Genius Québec,https://genius.com/Genius-quebec-discographie-2023-pop-and-rock-annotated,0.1678,False,,
1929.0,Mélancolie,Fred Gouin,Fred Gouin,French,fra,FR,FR,44267233,36249184,4087960.0,237236.0,7,,False,,,,,0.0,False,,
1931.0,L'oiseau joli!,Marcelle Parisys,Marcelle Parisys,French,fra,FR,,44688187,36544299,4137076.0,2272172.0,5,,False,,,,,0.0,False,,
1931.0,Pourvu qu'mes ch'veux frisent,Marcelle Parisys,Marcelle Parisys,French,fra,FR,,44688188,36544300,4137076.0,2272172.0,5,,True,8921304.0,Grünt #56,Grünt,https://genius.com/Grunt-grunt-56-lyrics,0.136,False,,
1928.0,La boulangère a des écus : « Charbonniers et fariniers »,Jacques Offenbach,Jacques Offenbach,French,fra,FR,FR,46814623,31535415,4379212.0,37546.0,8,,False,,,,,0.0,False,,
1928.0,La boulangère a des écus : « Que voulez-vous faire »,Jacques Offenbach,Jacques Offenbach,French,fra,FR,FR,46814624,38093228,4379212.0,37546.0,8,,False,,,,,0.0,False,,
1928.0,Air du devin de village,Jean‐Jacques Rousseau,Jean‐Jacques Rousseau,French,fra,FR,CH,46814625,38093229,4379212.0,405325.0,6,,True,2983908.0,Veillée Pinouilles - Chapitre 6,James Joyce,https://genius.com/James-joyce-veillee-pinouilles-chapitre-6-annotated,0.2976,False,,
1931.0,À la dérive,Fréhel,Fréhel,French,fra,FR,FR,46882755,3636463,4387346.0,136799.0,8,,True,6199112.0,Dans ma life,Nesly,https://genius.com/Nesly-dans-ma-life-lyrics,0.3534,False,,
1925.0,La plus bath des javas,Georgius,Georgius,French,fra,FR,FR,46894657,10401013,4388764.0,235780.0,8,,True,1677588.0,La Plus Bath Des Javas,Georgius,https://genius.com/Georgius-la-plus-bath-des-javas-lyrics,1.0,True,"1 Contributor
La Plus Bath Des Javas Lyrics
Je vais vous raconter
Une histoire arrivée
A Nana et Julot Gueule d'Acier
Pour vous raconter ça
Il fallait une java
J'en ai fait une bath écoutez-là
Mais j' vous préviens surtout
J' suis pas poète du tout
Mes couplets n' riment pas bien
Mais j' men fous !
L' grand Julot et Nana
Sur un air de java
S' connurent au bal musette
Sur un air de jav-ette
Elle lui dit : J'ai l' béguin
Sur un air de jav-in
Il répondit : Tant mieux
Sur un air déjà vieux
Ah ! Ah ! Ah ! Ah !
Écoutez ça si c'est chouette !
Ah ! Ah ! Ah ! Ah !
C'est la plus bath des javas
Ils partirent tous les deux
Comme des amoureux
A l'hôtel meublé du Pou nerveux
Le lendemain, l' grand Julot
Lui dit : J' t'ai dans la peau
Et il lui botta le bas du dos
Elle lui dit : J'ai compris
Tu veux d' l'argent, chéri
J'en aurais à la sueur du nombril

Alors elle s'en alla
Sur un air de java
Boulevard de la Chapelle
Sur un air de javelle
Elle s'vendit pour de l'or
Sur un air de jav-or
A trois francs la séance
Sur un air de jouvence
Ah ! Ah ! Ah ! Ah !
Écoutez ça si c'est chouette !
Ah ! Ah ! Ah ! Ah !
C'est la plus bath des javas
Son homme pendant ce temps
Ayant besoin d'argent
Mijotait un vol extravagant
Il chipa... lui, Julot
Une rame de métro
Qu'il dissimula sous son paletot
Le coup était bien fait
Mais juste quand il sortait
Une roue péta dans son gilet
Alors, on l'arrêta
Sur un air de java
Mais rouge de colère
Sur un air de jav-ère
Dans le ventre du flic
Sur un air de jav-ic
Il planta son eustache
Sur un air de jeune vache

Ah ! Ah ! Ah ! Ah !
Écoutez ça si c'est chouette !
Ah ! Ah ! Ah ! Ah !
C'est la plus bath des javas
Couplet pathétique (parlé)
Nana, ne sachant rien
Continuait son turbin
Six mois se sont passés... Un matin
Elle rentre à la maison
Mais elle a des frissons
Elle s'arrête devant la prison
L'échafaud se dresse là
L' bourreau qui n' s'en fait pas
Fait l' couperet à la pâte Oméga
Julot vient à p'tits pas
Sur un air de java
C'est lui qu'on guillotine
Sur un air de jav-ine
Sa tête roule dans l' panier
Sur un air de jav-ier
Et Nana s'évan-ouille
Sur air de jav-ouille
Ah ! Ah ! Ah ! Ah !
Écoutez ça si c'est chouette !
Ah ! Ah ! Ah ! Ah !
C'est la plus bath des javas",genius
1925.0,Né un samedi soir,Georgius,Georgius,French,fra,FR,FR,46894658,38150534,4388764.0,235780.0,8,,True,1716385.0,Samedi soir,Georges Chelon,https://genius.com/Georges-chelon-samedi-soir-lyrics,0.7016,False,,
1932.0,Aimez‐moi ce soir,Jeanette MacDonald,Jeanette MacDonald,French,fra,FR,US,47456741,38553398,4452449.0,98392.0,6,,False,,,,,0.0,False,,
1932.0,N’est‐ce pas poétique,Jeanette MacDonald,Jeanette MacDonald,French,fra,FR,US,47456742,38553397,4452449.0,98392.0,5,,False,,,,,0.0,False,,
1927.0,Je connais une blonde,Harry Fragson,Harry Fragson,French,fra,FR,FR,47457274,17078885,4452505.0,510494.0,8,,True,505072.0,"The Vampire, His Kith And Kin - Chapter 5",Montague Summers,https://genius.com/Montague-summers-the-vampire-his-kith-and-kin-chapter-5-annotated,0.2821,False,,
1927.0,Pures comme les anges,Harry Fragson,Harry Fragson,French,fra,FR,FR,47457275,27631336,4452505.0,510494.0,8,,True,462569.0,A Sentimental Journey Through France and Italy,Laurence Sterne,https://genius.com/Laurence-sterne-a-sentimental-journey-through-france-and-italy-annotated,0.2746,False,,
1927.0,La Caravane,M. Milton du Théâtre des Nouveautés,Georges Milton,French,fra,FR,FR,47529736,4513002,4460365.0,247726.0,8,,True,157072.0,Don Juan (Canto 13),Lord Byron,https://genius.com/Lord-byron-don-juan-canto-13-annotated,0.3625,False,,
1930.0,Donne‐toi une tape dans le dos,"M. Milton, du Théâtre des Nouveautés",Georges Milton,French,fra,FR,FR,47529983,38598618,4460397.0,247726.0,8,,True,386223.0,Chronique - Kaaris vs Booba : La Moitié d’un poto c’est la moitié d’un traître,Heure du crime,https://genius.com/Heure-du-crime-chronique-kaaris-vs-booba-la-moitie-dun-poto-cest-la-moitie-dun-traitre-annotated,0.2815,False,,
1929.0,Elle est a vous : Jules !,M. Milton du Théâtre des Nouveautés,Georges Milton,French,fra,FR,FR,47552060,38623698,4462732.0,247726.0,7,,True,10509784.0,Freestyle Raplume All Stars,Shades,https://genius.com/Shades-freestyle-raplume-all-stars-lyrics,0.295,False,,
1930.0,J’ai ma combine,M. Milton du Théâtre des Nouveautés,Georges Milton,French,fra,FR,FR,47552261,4508837,4462753.0,247726.0,7,,True,2823803.0,Gucci clone,Jorrdee,https://genius.com/Jorrdee-gucci-clone-lyrics,0.4,False,,
1930.0,C’est pour mon papa,M. Milton du Théâtre des Nouveautés,Georges Milton,French,fra,FR,FR,47552262,4560462,4462753.0,247726.0,7,,True,9181161.0,Mon paradis,Ades,https://genius.com/Ades-mon-paradis-lyrics,0.3811,False,,
1930.0,J’ai ma combine,M. Georges Milton du Théâtre des Nouveautés,Georges Milton,French,fra,FR,FR,47552543,38624078,4462784.0,247726.0,7,,True,2823803.0,Gucci clone,Jorrdee,https://genius.com/Jorrdee-gucci-clone-lyrics,0.4,False,,
1930.0,C’est pour mon papa,M. Georges Milton du Théâtre des Nouveautés,Georges Milton,French,fra,FR,FR,47552544,38624079,4462784.0,247726.0,7,,True,9181161.0,Mon paradis,Ades,https://genius.com/Ades-mon-paradis-lyrics,0.3811,False,,
1932.0,Pour être un jour aimé de toi,Mlle Gabrielle Ristori et M. Georges Milton,Gabrielle Ristori,French,fra,FR,FR,47553217,11353790,4462866.0,1987359.0,8,,True,505072.0,"The Vampire, His Kith And Kin - Chapter 5",Montague Summers,https://genius.com/Montague-summers-the-vampire-his-kith-and-kin-chapter-5-annotated,0.1618,False,,
1932.0,L’Auberge du Cheval blanc,M. Georges Milton,Georges Milton,French,fra,FR,FR,47553218,17520800,4462866.0,247726.0,8,,True,699923.0,Traité sur la Tolérance,Voltaire,https://genius.com/Voltaire-traite-sur-la-tolerance-annotated,0.258,False,,
1927.0,"Siegfried: Fantaisie, 1ère Partie.",R. Wagner,Richard Wagner,French,fra,FR,DE,48369466,39388056,4552193.0,15747.0,5,,False,,,,,0.0,False,,
1927.0,"Siegfried: Fantaisie, 2° Partie.",R. Wagner,Richard Wagner,French,fra,FR,DE,48369467,39388057,4552193.0,15747.0,5,,False,,,,,0.0,False,,
1927.0,"Siegfried: Fantaisie, 3° Partie.",R. Wagner,Richard Wagner,French,fra,FR,DE,48369468,39388058,4552193.0,15747.0,5,,False,,,,,0.0,False,,
1927.0,"Siegfried: Fantaisie, 4° Partie.",R. Wagner,Richard Wagner,French,fra,FR,DE,48369469,39388059,4552193.0,15747.0,5,,False,,,,,0.0,False,,
1929.0,Les Ménétriers,Damia,Damia,French,fra,FR,FR,41206805,7343389,3740513.0,235389.0,8,,True,4205149.0,Les menteries,Gilles Vigneault,https://genius.com/Gilles-vigneault-les-menteries-lyrics,0.563,False,,
1930.0,Plaisir des bois,John Hoddé et van Laar,John Hodde & van Laar,French,fra,FR,NL,51340548,41547643,4910019.0,2970026.0,6,,True,505062.0,"The Vampire, His Kith And Kin - Chapter 1",Montague Summers,https://genius.com/Montague-summers-the-vampire-his-kith-and-kin-chapter-1-annotated,0.2314,False,,
1930.0,Coucou!,John Hoddé et van Laar,John Hodde & van Laar,French,fra,FR,NL,51340549,41547644,4910019.0,2970026.0,5,,True,141146.0,Ulysses (Chap. 15 - Circe),James Joyce,https://genius.com/James-joyce-ulysses-chap-15-circe-annotated,0.1444,False,,
1928.0,C’est le mai,Yvette Guilbert,Yvette Guilbert,French,fra,FR,FR,53399158,42991486,5166831.0,235786.0,8,,True,464812.0,Chapter 2,Marcel Proust,https://genius.com/Marcel-proust-chapter-2-annotated,0.2357,False,,
1928.0,Dites‐moi si je suis belle,Yvette Guilbert,Yvette Guilbert,French,fra,FR,FR,53399099,42991429,5166822.0,235786.0,7,,False,,,,,0.0,False,,
1928.0,La Délaissée,Yvette Guilbert,Yvette Guilbert,French,fra,FR,FR,53409696,42991488,5166831.0,235786.0,8,,False,,,,,0.0,False,,
1928.0,Je m’embrouille,Yvette Guilbert,Yvette Guilbert,French,fra,FR,FR,53409727,42999049,5166821.0,235786.0,7,,False,,,,,0.0,False,,
1928.0,Pourquoi me bat mon mari,Yvette Guilbert,Yvette Guilbert,French,fra,FR,FR,53409763,42991431,5166822.0,235786.0,7,,False,,,,,0.0,False,,
1928.0,Elle était très bien,Yvette Guilbert,Yvette Guilbert,French,fra,FR,FR,53399098,42991428,5166821.0,235786.0,7,,False,,,,,0.0,False,,
1926.0,Mon Paris!,M. Alibert,Alibert,French,fra,FR,FR,55503254,44474804,5442317.0,812419.0,8,,True,780578.0,Adieu... Venise Provençale,Alibert,https://genius.com/Alibert-adieu-venise-provencale-lyrics,0.4944,False,,
1926.0,Petite Vache,M. Alibert,Alibert,French,fra,FR,FR,55503255,44474805,5442317.0,812419.0,7,,True,744276.0,Petite peine,Aldebert,https://genius.com/Aldebert-petite-peine-lyrics,0.7133,False,,
1927.0,En l'an 2000,M. Alibert,Alibert,French,fra,FR,FR,55503425,44474924,5442353.0,812419.0,7,,True,791585.0,Carpe Diem,Aldebert,https://genius.com/Aldebert-carpe-diem-lyrics,0.3982,False,,
1927.0,C'est Janine,M. Alibert,Alibert,French,fra,FR,FR,55503426,44474925,5442353.0,812419.0,7,,True,12833150.0,LES MOTS,Kirkor Albert,https://genius.com/Kirkor-albert-les-mots-lyrics,0.405,False,,
1932.0,Sans amour,Mlle Joséphine Baker et son orchestre,Joséphine Baker,French,fra,FR,FR,46972164,15671005,4398133.0,4322.0,8,,True,1135708.0,Sans Amour,Josephine Baker,https://genius.com/Josephine-baker-sans-amour-lyrics,0.9767,True,"1 Contributor
Sans Amour Lyrics
Dans ce grand Paris
Si loin de mon pays
De longs mois
Oui, j'ai vécu
Ainsi qu'un oiseau perdu
Je cherchais en vain
A oublier mon chagrin
Maintenant je sais
Ce que j'étais
Sans amour
Sans une seule caresse
Sans amour
Sans l'ombre d'une tendresse
Sans un coeur
Pour partager ma détresse
Nul espoir
D'être bercée chaque soir
Je ne regrette pas
Ma savane et mon ciel de là-bas
Ma forêt, mes ruisseaux
La chanson des roseaux
Plus que tout
Ce qui faisait ma tristesse
Nuit et jour
C'est que j'étais sans amour
Sans amour
Sans une seule caresse
Sans amour
Même pas l'ombre d'une tendresse
Sans un coeur, pas un coeur
Pour partager ma détresse
Nul espoir, pas d'espoir
D'être bercée chaque soir
Je ne regrette pas
Ma savane et mon ciel de là-bas
Ma forêt , mes ruisseaux
La chanson des roseaux
Plus que tout
Ce qui faisait ma tristesse
Nuit et jour
C'est que j'étais sans amour",genius
1932.0,Si j’étais blanche,Mlle Joséphine Baker et son orchestre,Joséphine Baker,French,fra,FR,FR,32091389,45451,2778903.0,4322.0,7,,True,2093016.0,Si j’étais blanche,Josephine Baker,https://genius.com/Josephine-baker-si-jetais-blanche-lyrics,0.9767,True,"1 Contributor
Si j’étais blanche Lyrics
Je voudrais être blanche
Pour moi quel bonheur
Si mes seins et mes hanches
Changent de couleur
Les Parisiens à Juan-les-Pins
Se faisaient droit
Au soleil d",genius
